"","quality_grade","observed_on","captive","location"
"15347","research","2019-08-11",FALSE,"25.7095245598,-80.37898466"
"15348","research","2019-08-17",FALSE,"40.7127958769,-73.9761756454"
"15349","research","2019-08-17",FALSE,"40.7602383333,-73.9567866667"
"15350","research","2019-08-17",FALSE,"43.9155689814,-69.9550058786"
"15351","research","2019-08-17",FALSE,"44.0927984233,-77.5029661812"
"15352","research","2019-08-16",FALSE,"44.9290081348,-79.8441650044"
"15353","research","2019-08-16",FALSE,"39.0255778333,-76.99437"
"15354","research","2019-08-16",FALSE,"43.4844436646,-80.5805587769"
"15355","research","2019-08-16",FALSE,"43.4819450378,-80.5838851929"
"15356","research","2019-08-17",FALSE,"40.1202957379,-82.6374821831"
"15357","research","2019-08-16",FALSE,"44.2846333333,-72.57232"
"15358","research","2019-08-17",FALSE,"43.613268896,-73.0574237556"
"15359","research","2019-08-16",FALSE,"44.2785633333,-76.22656"
"15360","research","2019-08-16",FALSE,"42.2828572,-83.3932088"
"15361","research","2019-08-16",FALSE,"42.2828572,-83.3932088"
"15362","research","2019-08-16",FALSE,"45.1896003681,-85.057664523"
"15363","research","2019-08-10",FALSE,"38.90775,-76.96537"
"15364","research","2019-08-16",FALSE,"45.917075,-89.826155"
"15365","research","2019-08-16",FALSE,"29.6437641159,-98.4248194381"
"15366","research","2019-08-16",FALSE,"43.2511,-79.7601083333"
"15367","research","2019-08-16",FALSE,"43.9208335876,-70.2072219849"
"15368","research","2019-08-16",FALSE,"41.055941,-72.307062"
"15369","research","2019-08-16",FALSE,"33.566625,-117.5844416667"
"15370","research","2019-08-16",FALSE,"33.5665966667,-117.5844633333"
"15371","research","2019-08-10",FALSE,"44.3900401529,-72.7652947038"
"15372","research","2019-08-15",FALSE,"37.3744573665,-80.522538498"
"15373","research","2019-08-16",FALSE,"41.7817830582,-81.1905483307"
"15374","research","2019-08-16",FALSE,"39.79591098,-88.28127775"
"15375","research","2019-08-15",FALSE,"43.48269,-80.56435"
"15376","research","2019-08-16",FALSE,"40.7024917603,-73.9959106445"
"15377","research","2019-08-16",FALSE,"36.3808784485,-94.2043991089"
"15378","research","2019-08-16",FALSE,"43.5475006104,-80.2213897705"
"15379","research","2019-08-16",FALSE,"37.4599883333,-122.2854666667"
"15380","research","2019-08-16",FALSE,"44.2777520021,-72.4286586953"
"15381","research","2019-08-16",FALSE,"42.3166716667,-81.8485083333"
"15382","research","2019-08-16",FALSE,"40.7790666667,-73.9659716667"
"15383","research","2019-08-16",FALSE,"42.5194632635,-86.242174795"
"15384","research","2019-08-16",FALSE,"40.6559416667,-73.9967716667"
"15385","research","2019-08-14",FALSE,"44.6220424385,-78.0474220378"
"15386","research","2019-08-16",FALSE,"45.3003590355,-75.8731094596"
"15387","research","2019-08-16",FALSE,"42.533795,-76.0221555"
"15388","research","2019-08-16",FALSE,"42.0709805,-71.7405783333"
"15389","research","2019-08-16",FALSE,"43.5451093722,-70.35298267"
"15390","research","2019-08-16",FALSE,"40.120174829,-83.0542865676"
"15391","research","2019-08-15",FALSE,"44.4850632,-77.3187289"
"15392","research","2019-08-16",FALSE,"35.6013559224,-82.5649287646"
"15393","research","2019-08-15",FALSE,"45.2131149702,-74.6310281809"
"15394","research","2019-08-16",FALSE,"44.6003112793,-69.1378631592"
"15395","research","2019-08-16",FALSE,"44.13291809,-78.07941639"
"15396","research","2019-08-16",FALSE,"43.8558643498,-85.994412778"
"15397","research","2019-08-14",FALSE,"44.5363369029,-76.8297533996"
"15398","research","2019-08-16",FALSE,"33.0452329983,-117.2896193614"
"15399","research","2019-08-16",FALSE,"42.600994471,-79.1190855079"
"15400","research","2019-08-16",FALSE,"43.9333422203,-77.0394365396"
"15401","research","2019-08-14",FALSE,"44.4837764309,-76.91075092"
"15402","research","2019-08-16",FALSE,"42.8765502,-79.7570187"
"15403","research","2019-08-16",FALSE,"44.6497369465,-72.6767421049"
"15404","research","2019-08-16",FALSE,"43.873825,-80.0614861667"
"15405","research","2019-08-16",FALSE,"43.8799783333,-80.0597388333"
"15406","research","2019-08-15",FALSE,"43.1231002808,-71.8013458252"
"15407","research","2019-08-16",FALSE,"43.6289496216,-72.9395993628"
"15408","research","2019-08-16",FALSE,"44.3055395829,-78.5866906029"
"15409","research","2019-08-16",FALSE,"33.5502701439,-117.7786556539"
"15410","research","2019-08-16",FALSE,"42.2763033333,-85.573875"
"15411","research","2019-08-16",FALSE,"42.5752344,-84.1305269"
"15412","research","2019-08-16",FALSE,"40.7906033333,-75.9928583333"
"15413","research","2019-08-16",FALSE,"42.5863283333,-71.499925"
"15414","research","2019-08-16",FALSE,"44.038783248,-78.5784604112"
"15415","research","2019-08-16",FALSE,"41.1382596745,-81.4295734734"
"15416","research","2019-08-16",FALSE,"41.0389154075,-81.4774719207"
"15417","research","2019-08-16",FALSE,"44.3523514442,-78.0724096592"
"15418","research","2019-08-16",FALSE,"43.9643533303,-71.5635822572"
"15419","research","2019-08-16",FALSE,"44.041375,-79.9438383333"
"15420","research","2019-08-16",FALSE,"44.5274916746,-80.5702422559"
"15421","research","2019-08-16",FALSE,"44.0413778333,-79.9438166667"
"15422","research","2019-08-16",FALSE,"44.0414555,-79.9437716667"
"15423","research","2019-08-16",FALSE,"44.0414388333,-79.943825"
"15424","research","2019-08-16",FALSE,"43.5669783333,-80.2992033333"
"15425","research","2019-08-16",FALSE,"43.8212866667,-79.9000383333"
"15426","research","2019-08-16",FALSE,"41.5712648545,-82.8217533035"
"15427","research","2019-08-16",FALSE,"42.2731316591,-81.8449746468"
"15428","research","2019-08-16",FALSE,"43.9518625895,-78.3524959156"
"15429","research","2019-08-09",FALSE,"48.289825,-79.8715883333"
"15430","research","2019-08-15",FALSE,"40.85967,-73.8770133333"
"15431","research","2019-08-16",FALSE,"39.9375083333,-86.0370416667"
"15432","research","2019-08-16",FALSE,"39.05875,-77.0350055"
"15433","research","2019-08-16",FALSE,"40.667250962,-77.9102721066"
"15434","research","2019-08-16",FALSE,"40.7132695085,-73.9786375227"
"15435","research","2019-08-15",FALSE,"41.5831308525,-81.8411695811"
"15436","research","2019-08-10",FALSE,"45.9862633333,-84.2190783333"
"15437","research","2019-08-16",FALSE,"44.4173246724,-78.2566141447"
"15438","research","2019-08-16",FALSE,"46.1478916548,-74.4270889509"
"15439","research","2019-08-16",FALSE,"43.43090004,-72.78725587"
"15440","research","2019-08-16",FALSE,"42.3086283333,-83.635345"
"15441","research","2019-08-16",FALSE,"33.5666366667,-117.5844583333"
"15442","research","2019-08-16",FALSE,"44.4903555556,-68.954275"
"15443","research","2019-08-16",FALSE,"33.5666883333,-117.5843966667"
"15444","research","2019-08-16",FALSE,"41.9832474094,-70.9811899633"
"15445","research","2019-08-16",FALSE,"41.2033383333,-75.4064633333"
"15446","research","2019-08-13",FALSE,"44.9966901761,-93.1869272113"
"15447","research","2019-08-13",FALSE,"44.9967101929,-93.1869005474"
"15448","research","2019-08-16",FALSE,"43.643159,-72.4117429"
"15449","research","2019-08-16",FALSE,"43.643159,-72.4117429"
"15450","research","2019-08-16",FALSE,"43.643159,-72.4117429"
"15451","research","2019-08-16",FALSE,"32.8597847186,-117.2327052524"
"15452","research","2019-08-15",FALSE,"38.5909309387,-78.3811264038"
"15453","research","2018-08-11",FALSE,"43.8853,-72.5783466667"
"15454","research","2019-08-16",FALSE,"40.4554889677,-77.1723017749"
"15455","research","2019-08-16",FALSE,"39.1248166667,-84.2460033333"
"15456","research","2019-08-16",FALSE,"40.7130013593,-73.9762137831"
"15457","research","2019-08-16",FALSE,"34.1756533333,-118.65708"
"15458","research","2019-08-16",FALSE,"38.3288413249,-76.4170781722"
"15459","research","2019-08-14",FALSE,"44.2133323197,-76.7231770233"
"15460","research","2019-08-16",FALSE,"39.05875944,-77.034895"
"15461","research","2019-08-16",FALSE,"39.0587206433,-77.0347674723"
"15462","research","2019-08-16",FALSE,"39.0597228314,-77.035483596"
"15463","research","2019-08-16",FALSE,"39.0587256896,-77.03498533"
"15464","research","2019-08-16",FALSE,"42.0708083333,-71.7805116667"
"15465","research","2019-08-16",FALSE,"39.0597228314,-77.035483596"
"15466","research","2019-08-16",FALSE,"39.0587701975,-77.0349480306"
"15467","research","2019-08-12",FALSE,"43.525011,-72.783698"
"15468","research","2019-08-16",FALSE,"41.3831791515,-71.7803177611"
"15469","research","2019-08-16",FALSE,"45.4202633333,-76.6306916667"
"15470","research","2019-08-15",FALSE,"44.7854125978,-72.7813012858"
"15471","research","2019-08-16",FALSE,"41.2996661012,-82.1399115399"
"15472","research","2019-08-16",FALSE,"40.791705,-73.9233333333"
"15473","research","2019-08-16",FALSE,"40.7923166667,-73.9233783333"
"15474","research","2019-08-16",FALSE,"40.7918104612,-73.92305942"
"15475","research","2019-08-15",FALSE,"41.0516300167,-80.6142785953"
"15476","research","2019-08-16",FALSE,"40.79198,-73.9258033333"
"15477","research","2019-08-12",FALSE,"44.6575650992,-84.4114753605"
"15478","research","2019-08-13",FALSE,"43.1323593551,-72.5298362927"
"15479","research","2019-08-13",FALSE,"43.1326721667,-72.5296166667"
"15480","research","2019-08-16",FALSE,"39.2542383333,-84.407875"
"15481","research","2019-08-16",FALSE,"43.3361747442,-88.054302279"
"15482","research","2019-08-15",FALSE,"43.6428855546,-72.4373173156"
"15483","research","2019-08-15",FALSE,"35.6120416667,-82.5655966667"
"15484","research","2019-08-14",FALSE,"41.0134055556,-81.3989861111"
"15485","research","2019-08-15",FALSE,"46.234375,-83.1170959473"
"15486","research","2019-08-15",FALSE,"40.702507019,-73.9957885742"
"15487","research","2019-08-15",FALSE,"38.977143,-77.3517681"
"15488","research","2019-08-14",FALSE,"40.1766383333,-83.1390305"
"15489","research","2019-08-14",FALSE,"40.1766916667,-83.1389778333"
"15490","research","2019-08-15",FALSE,"40.8531133333,-79.4128283333"
"15491","research","2019-08-14",FALSE,"43.8791564728,-69.5197666607"
"15492","research","2019-08-04",FALSE,"42.4736077898,-83.0279376375"
"15493","research","2019-08-15",FALSE,"45.0187832927,-93.2334009924"
"15494","research","2019-08-15",FALSE,"46.88552072,-71.4936285"
"15495","research","2019-08-15",FALSE,"39.9276065905,-83.1541580954"
"15496","research","2019-08-15",FALSE,"43.5335702081,-71.9622802734"
"15497","research","2019-08-15",FALSE,"42.3173024877,-81.8472861765"
"15498","research","2019-08-15",FALSE,"42.3171788953,-81.8473717367"
"15499","research","2019-08-15",FALSE,"42.3173063445,-81.8473832072"
"15500","research","2019-08-15",FALSE,"39.5727976179,-75.0055952278"
"15501","research","2019-08-14",FALSE,"49.4154883333,-91.6251"
"15502","research","2019-08-15",FALSE,"42.8804133333,-73.8146366667"
"15503","research","2019-08-15",FALSE,"39.0620925942,-76.6172300224"
"15504","research","2019-08-15",FALSE,"39.7521876206,-75.370778595"
"15505","research","2019-08-15",FALSE,"43.0151325,-72.8042797"
"15506","research","2019-08-14",FALSE,"42.5016215556,-78.0383133333"
"15507","research","2019-08-14",FALSE,"42.5032108889,-78.0365950556"
"15508","research","2019-08-14",FALSE,"42.5041803611,-78.0372138333"
"15509","research","2019-08-14",FALSE,"42.5041449167,-78.0373490556"
"15510","research","2019-08-15",FALSE,"42.6711120605,-83.0194473267"
"15511","research","2019-08-15",FALSE,"36.7216293002,-80.4130083137"
"15512","research","2019-08-13",FALSE,"45.3644332886,-75.8837890625"
"15513","research","2019-08-15",FALSE,"44.0189083333,-70.7387616667"
"15514","research","2019-08-15",FALSE,"45.6454407843,-75.8775666264"
"15515","research","2019-08-10",FALSE,"44.8799285889,-79.1841964722"
"15516","research","2019-08-15",FALSE,"45.5678283333,-78.4507133333"
"15517","research","2019-08-15",FALSE,"45.567805,-78.4508133333"
"15518","research","2019-08-15",FALSE,"45.56893,-78.444825"
"15519","research","2019-08-15",FALSE,"45.5705216667,-78.437455"
"15520","research","2019-08-15",FALSE,"42.2839859536,-81.8421647252"
"15521","research","2019-08-15",FALSE,"42.7642783333,-71.8603666667"
"15522","research","2019-08-15",FALSE,"41.5569877625,-88.1680297852"
"15523","research","2019-08-15",FALSE,"43.9356460571,-79.0819778442"
"15524","research","2019-08-15",FALSE,"43.3356466667,-79.9630883333"
"15525","research","2019-08-15",FALSE,"43.8035616667,-70.0351555"
"15526","research","2019-08-15",FALSE,"45.8237731737,-79.5099638518"
"15527","research","2019-08-14",FALSE,"43.0671820556,-77.5730550662"
"15528","research","2019-08-15",FALSE,"45.3498222847,-75.4651765468"
"15529","research","2019-08-11",FALSE,"43.932899475,-78.4288330078"
"15530","research","2019-08-10",FALSE,"45.7777283333,-82.7228166667"
"15531","research","2019-08-15",FALSE,"40.6513833341,-73.989944458"
"15532","research","2019-08-15",FALSE,"43.4932250977,-76.4659957886"
"15533","research","2019-08-15",FALSE,"43.4932098389,-76.4661636353"
"15534","research","2019-08-15",FALSE,"41.8286785147,-71.4275665345"
"15535","research","2019-08-15",FALSE,"39.2451933056,-84.4316816667"
"15536","research","2019-08-15",FALSE,"44.2158883333,-71.20868"
"15537","research","2019-08-14",FALSE,"45.5474083333,-78.5620716667"
"15538","research","2019-08-13",FALSE,"44.8453020071,-80.0017080167"
"15539","research","2019-08-13",FALSE,"44.845322926,-80.0017160633"
"15540","research","2019-08-13",FALSE,"44.8453133174,-80.0016930699"
"15541","research","2019-08-13",FALSE,"44.8453305329,-80.0017080167"
"15542","research","2019-08-13",FALSE,"44.8453134174,-80.0017080167"
"15543","research","2019-08-13",FALSE,"44.8453305329,-80.0017080167"
"15544","research","2019-08-13",FALSE,"44.8453172208,-80.0017106989"
"15545","research","2019-08-13",FALSE,"44.8453191226,-80.0016919234"
"15546","research","2019-08-13",FALSE,"44.845357157,-80.0017080167"
"15547","research","2019-08-13",FALSE,"44.8453001053,-80.0017026523"
"15548","research","2019-08-15",FALSE,"42.634803772,-83.8032836914"
"15549","research","2019-08-15",FALSE,"40.79192,-73.9255"
"15550","research","2019-08-15",FALSE,"40.7919660607,-73.925465327"
"15551","research","2019-08-11",FALSE,"-35.1901566667,138.5740783333"
"15552","research","2019-08-15",FALSE,"40.79187,-73.925475"
"15553","research","2019-08-15",FALSE,"40.7519327662,-73.4559547619"
"15554","research","2019-08-15",FALSE,"41.84473,-74.7541416667"
"15555","research","2019-08-12",FALSE,"43.4114184997,-73.1323483594"
"15556","research","2019-08-15",FALSE,"41.3508030431,-81.8607443981"
"15557","research","2019-08-15",FALSE,"37.74591378,-119.58898203"
"15558","research","2019-08-14",FALSE,"42.66737488,-86.20375293"
"15559","research","2019-08-15",FALSE,"40.5662498474,-80.1254806519"
"15560","research","2019-08-15",FALSE,"37.7451612,-119.5885133"
"15561","research","2019-08-15",FALSE,"38.9044952393,-90.1152038574"
"15562","research","2019-08-15",FALSE,"37.74634022,-119.5893766"
"15563","research","2019-08-15",FALSE,"45.82578,-66.178925"
"15564","research","2019-08-15",FALSE,"45.2101135254,-84.3370437622"
"15565","research","2019-08-15",FALSE,"44.1487805,-70.7654416667"
"15566","research","2019-08-08",FALSE,"40.6735801697,-73.9219512939"
"15567","research","2019-08-02",FALSE,"44.3526480101,-75.9619248508"
"15568","research","2019-08-15",FALSE,"40.68387,-74.0055833333"
"15569","research","2019-08-15",FALSE,"39.0881729126,-77.1266937256"
"15570","research","2019-08-11",FALSE,"43.1137804315,-72.1484734957"
"15571","research","2019-08-08",FALSE,"47.1584166667,-79.7238"
"15572","research","2019-08-15",FALSE,"41.4016798558,-83.6290948559"
"15573","research","2019-08-15",FALSE,"42.4506306336,-84.0967914483"
"15574","research","2019-08-14",FALSE,"46.0491523,-66.8653712"
"15575","research","2019-08-14",FALSE,"44.5261583333,-73.411225"
"15576","research","2019-08-11",FALSE,"42.7172016333,-81.1575861575"
"15577","research","2019-08-14",FALSE,"41.28205,-71.949975"
"15578","research","2019-08-14",FALSE,"35.87448,-78.7136833333"
"15579","research","2019-08-14",FALSE,"33.56677,-117.5844283333"
"15580","research","2019-08-14",FALSE,"44.0309685038,-69.5197420003"
"15581","research","2019-08-14",FALSE,"43.8127403259,-79.9393386841"
"15582","research","2019-08-12",FALSE,"46.6530432431,-100.2460226789"
"15583","research","2019-08-14",FALSE,"42.7314542583,-85.784336552"
"15584","research","2019-08-14",FALSE,"44.0843045997,-92.6518082749"
"15585","research","2019-08-11",FALSE,"45.3915712,-73.7609723"
"15586","research","2019-08-14",FALSE,"40.7003288269,-73.9969406128"
"15587","research","2019-08-14",FALSE,"40.7004737854,-73.9968414307"
"15588","research","2019-08-14",FALSE,"40.7006263733,-73.99659729"
"15589","research","2019-08-14",FALSE,"40.7006263733,-73.99659729"
"15590","research","2019-08-14",FALSE,"43.6260332113,-73.3570684507"
"15591","research","2019-08-14",FALSE,"40.7025489807,-73.9957962036"
"15592","research","2019-08-14",FALSE,"36.2462716667,-79.2399133333"
"15593","research","2019-08-10",FALSE,"45.5342712402,-77.0911636353"
"15594","research","2019-08-14",FALSE,"45.50817966,-73.4607967269"
"15595","research","2019-08-14",FALSE,"45.50823714,-73.4607947"
"15596","research","2019-08-14",FALSE,"45.4897680124,-75.1470782316"
"15597","research","2019-08-07",FALSE,"39.6283928,-84.1593818"
"15598","research","2019-08-14",FALSE,"34.2589860631,-118.7373942277"
"15599","research","2019-08-14",FALSE,"41.5662701754,-72.0562260412"
"15600","research","2019-08-14",FALSE,"42.2979283333,-71.1266861667"
"15601","research","2019-08-14",FALSE,"41.45621134,-73.50028386"
"15602","research","2019-08-14",FALSE,"43.8231283333,-72.1300361667"
"15603","research","2019-08-14",FALSE,"43.8247083333,-72.1289278333"
"15604","research","2019-08-14",FALSE,"43.82568,-72.1285028333"
"15605","research","2019-08-14",FALSE,"43.8256916667,-72.1285083333"
"15606","research","2019-08-14",FALSE,"43.8273583333,-72.12745"
"15607","research","2019-08-14",FALSE,"43.8273616667,-72.1274028333"
