Index,IM,Source,Site,Exclosure,Species,Plant,Position,Aspect,Elevation_(m),Diameter1_(mm),Diameter2_(mm),Stem_area_cm2,1st_year?,Leaf_ID,Leaf_Length,Leaf_Area_petiole,Leaf_Area_no.petiole,Internal_area_correction,True_area,Leaf_Area_corrected,Leaf_Area_corrected_final,Area_no_spines
4727,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Upper,NNE,397,35,0,0.96,0,4,7.809,24.171,23.933,0,23.933,23.933,23.933,23.933
4728,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Upper,NNE,397,35,0,0.96,0,5,10.027,38.173,37.854,0,37.854,37.854,37.854,37.854
4729,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Upper,NNE,397,35,0,0.96,0,6,5.013,4.333,4.09,0,4.09,10.275,10.275,10.275
4730,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Upper,NNE,397,35,0,0.96,0,7,10.587,43.186,42.855,0,42.855,42.855,42.855,42.855
4731,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Upper,NNE,397,35,0,0.96,0,8,10.455,41.9,41.633,0,41.633,41.827,41.827,41.827
4732,Island,Catalina,Catalina,No,Prunus_ilicifolia,56,Lower,NA,421,20,0,0.31,0,1,2.962,6.717,6.717,0,6.717,6.717,6.717,6.851
4733,Island,Catalina,Catalina,Yes,Prunus_ilicifolia,56,Lower,NA,421,20,0,0.31,0,2,2.33,4.544,4.544,0,4.544,5.461,5.461,5.537
4734,Island,Catalina,Catalina,Yes,Prunus_ilicifolia,56,Lower,NA,421,20,0,0.31,0,3,6.348,18.274,18.238,0,18.238,18.259,18.259,18.864
4735,Island,Catalina,Catalina,Yes,Prunus_ilicifolia,56,Lower,NA,421,20,0,0.31,0,4,5.711,17.273,17.167,0,17.167,17.167,17.167,17.741
4736,Island,Catalina,Catalina,Yes,Prunus_ilicifolia,56,Lower,NA,421,20,0,0.31,0,5,3.651,7.926,7.839,0,7.839,7.839,7.839,8.078
4737,Island,Catalina,Catalina,Yes,Prunus_ilicifolia,56,Lower,NA,421,20,0,0.31,0,6,5.333,17.856,17.768,0,17.768,17.845,17.845,18.29
4738,Island,Catalina,Catalina,Yes,Prunus_ilicifolia,56,Lower,NA,421,20,0,0.31,0,7,5.868,18.758,18.694,0,18.694,18.694,18.694,19.24
4739,Island,Catalina,Catalina,Yes,Prunus_ilicifolia,56,Lower,NA,421,20,0,0.31,0,8,4.695,13.204,13.167,0,13.167,13.269,13.269,13.589
4740,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Lower,N,399,160,0,20.11,0,1,4.006,6.836,6.606,0,6.606,8.379,8.379,8.379
4741,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Lower,N,399,160,0,20.11,0,2,2.991,8.133,8.019,0.08,7.939,8.14,8.06,8.146
4742,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Lower,N,399,160,0,20.11,0,3,5.652,11.013,10.806,0.627,10.179,14.98,14.353,14.98
4743,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Lower,N,399,160,0,20.11,0,4,6.279,15.975,15.774,0.339,15.435,15.961,15.622,16.012
4744,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Lower,N,399,160,0,20.11,0,5,4.447,5.795,5.477,0,5.477,9.214,9.214,9.214
4745,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Lower,N,399,160,0,20.11,0,6,3.486,5.768,5.641,0,5.641,5.923,5.923,5.923
4746,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Lower,N,399,160,0,20.11,0,7,4.959,11.869,11.708,0.567,11.141,12.848,12.281,12.871
4747,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Lower,N,399,160,0,20.11,0,8,5.998,13.255,13.066,0.475,12.591,13.446,12.971,13.467
4748,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Lower,N,399,160,0,20.11,0,9,3.13,5.036,4.937,0,4.937,5.611,5.611,5.611
4749,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Upper,N,399,160,0,20.11,0,1,7.309,17.071,16.865,0,16.865,17.88,17.88,17.88
4750,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Upper,N,399,160,0,20.11,0,2,5.219,12.102,12.019,0,12.019,12.078,12.078,12.078
4751,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Upper,N,399,160,0,20.11,0,3,8.098,27.779,27.517,0,27.517,27.665,27.665,27.665
4752,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Upper,N,399,160,0,20.11,0,4,7.531,25.852,25.52,0,25.52,25.741,25.741,25.741
4753,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Upper,N,399,160,0,20.11,0,5,6.771,21.368,21.078,0.207,20.871,21.078,20.871,21.078
4754,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Upper,N,399,160,0,20.11,0,6,9.491,31.036,30.739,0,30.739,30.977,30.977,30.977
4755,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Upper,N,399,160,0,20.11,0,7,8.308,23.353,23.104,0,23.104,23.3,23.3,23.3
4756,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Upper,N,399,160,0,20.11,0,8,7.195,20.966,20.767,0,20.767,20.767,20.767,20.767
4757,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Upper,N,399,160,0,20.11,0,9,8.773,21.686,21.341,0,21.341,21.517,21.517,21.595
4758,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Upper,N,399,160,0,20.11,0,10,8.34,23.833,23.548,0,23.548,23.821,23.821,23.821
4759,Island,Catalina,Catalina,No,Prunus_ilicifolia,57,Upper,N,399,160,0,20.11,0,11,7.065,25.454,25.187,0,25.187,25.336,25.336,25.336
4760,Island,Catalina,Catalina,No,Prunus_ilicifolia,58,Lower,N,35,80,0,5.03,0,1,6.221,20.486,20.381,0,20.381,20.416,20.416,20.812
4761,Island,Catalina,Catalina,No,Prunus_ilicifolia,58,Lower,N,35,80,0,5.03,0,2,3.973,8.517,8.46,0,8.46,8.46,8.46,8.507
4762,Island,Catalina,Catalina,No,Prunus_ilicifolia,58,Lower,N,35,80,0,5.03,0,3,5.719,15.325,15.157,0,15.157,15.356,15.356,15.715
4763,Island,Catalina,Catalina,No,Prunus_ilicifolia,58,Lower,N,35,80,0,5.03,0,4,5.789,15.355,15.331,0,15.331,15.331,15.331,15.651
4764,Island,Catalina,Catalina,No,Prunus_ilicifolia,58,Upper,N,35,80,0,5.03,0,1,4.198,8.806,8.721,0,8.721,8.943,8.943,8.997
4765,Island,Catalina,Catalina,No,Prunus_ilicifolia,58,Upper,N,35,80,0,5.03,0,2,4.344,7.336,7.135,0,7.135,7.366,7.366,7.377
4766,Island,Catalina,Catalina,No,Prunus_ilicifolia,58,Upper,N,35,80,0,5.03,0,3,6.425,12.94,12.857,0,12.857,12.857,12.857,12.857
4767,Island,Catalina,Catalina,No,Prunus_ilicifolia,58,Upper,N,35,80,0,5.03,0,4,6.018,14.923,14.537,0,14.537,14.619,14.619,14.639
4768,Island,Catalina,Catalina,No,Prunus_ilicifolia,58,Upper,N,35,80,0,5.03,0,5,7.771,24.266,24.134,0,24.134,24.134,24.134,24.153
4769,Island,Catalina,Catalina,No,Prunus_ilicifolia,58,Upper,N,35,80,0,5.03,0,6,7.249,28.717,28.477,0.028,28.449,28.477,28.449,28.477
4770,Island,Catalina,Catalina,No,Prunus_ilicifolia,58,Upper,N,35,80,0,5.03,0,7,6.147,17.828,17.549,0,17.549,17.549,17.549,17.61
4771,Island,Catalina,Catalina,No,Prunus_ilicifolia,58,Upper,N,35,80,0,5.03,0,8,4.506,10.741,10.552,0,10.552,10.552,10.552,10.552
4772,Island,Catalina,Catalina,No,Prunus_ilicifolia,58,Upper,N,35,80,0,5.03,0,9,7.855,27.593,27.292,0,27.292,27.292,27.292,27.632
4773,Island,Catalina,Catalina,No,Prunus_ilicifolia,59,Lower,NNW,12,300,0,70.69,0,1,8.037,26.433,26.158,0.698,25.46,26.158,25.46,26.158
4774,Island,Catalina,Catalina,No,Prunus_ilicifolia,59,Lower,NNW,12,300,0,70.69,0,2,8.485,25.01,24.754,0,24.754,24.833,24.833,24.833
4775,Island,Catalina,Catalina,No,Prunus_ilicifolia,59,Lower,NNW,12,300,0,70.69,0,3,8.275,25.241,25.02,0,25.02,25.02,25.02,25.02
4776,Island,Catalina,Catalina,No,Prunus_ilicifolia,59,Lower,NNW,12,300,0,70.69,0,4,7.983,19.632,19.442,0,19.442,21.835,21.835,21.835
4777,Island,Catalina,Catalina,No,Prunus_ilicifolia,59,Upper,NNW,12,300,0,70.69,0,1,7.086,16.787,16.553,0.228,16.325,17.732,17.504,17.759
4778,Island,Catalina,Catalina,No,Prunus_ilicifolia,59,Upper,NNW,12,300,0,70.69,0,2,7.949,21.098,20.794,0,20.794,21.322,21.322,21.323
4779,Island,Catalina,Catalina,No,Prunus_ilicifolia,59,Upper,NNW,12,300,0,70.69,0,3,7.158,14.875,14.54,0,14.54,14.54,14.54,14.591
4780,Island,Catalina,Catalina,No,Prunus_ilicifolia,59,Upper,NNW,12,300,0,70.69,0,4,7.301,15.96,15.615,0,15.615,15.615,15.615,15.654
4781,Island,Catalina,Catalina,No,Prunus_ilicifolia,59,Upper,NNW,12,300,0,70.69,0,5,8.279,21.371,21.004,0,21.004,21.078,21.078,21.078
4782,Island,Catalina,Catalina,No,Prunus_ilicifolia,59,Upper,NNW,12,300,0,70.69,0,6,8.36,23.968,23.567,0,23.567,24.181,24.181,24.208
4783,Island,Catalina,Catalina,No,Prunus_ilicifolia,59,Upper,NNW,12,300,0,70.69,0,7,6.529,12.871,12.564,0,12.564,13.352,13.352,13.397
4784,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,60,Lower,NA,741,30,24,1.16,0,1,2.057,2.436,2.372,0,2.372,2.372,2.372,2.435
4785,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,60,Lower,NA,741,30,24,1.16,0,2,2.546,3.899,3.899,0,3.899,3.899,3.899,4.265
4786,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,60,Lower,NA,741,30,24,1.16,0,3,2.744,3.439,3.441,0,3.441,3.441,3.441,3.723
4787,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,60,Lower,NA,741,30,24,1.16,0,4,2.564,2.685,2.626,0,2.626,3.328,3.328,3.369
4788,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,60,Lower,NA,741,30,24,1.16,0,5,3.117,6.183,6.091,0,6.091,7.023,7.023,7.449
4789,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,60,Lower,NA,741,30,24,1.16,0,6,2.162,2.85,2.85,0,2.85,2.89,2.89,3.039
4790,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,60,Lower,NA,741,30,24,1.16,0,7,3.251,5.733,5.733,0,5.733,5.819,5.819,5.904
4791,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,60,Lower,NA,741,30,24,1.16,1,8,2.506,3.207,3.156,0,3.156,3.156,3.156,3.388
4792,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,60,Lower,NA,741,30,24,1.16,0,9,2.992,4.369,4.32,0,4.32,4.32,4.32,4.628
4793,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Lower,NW,681,42,0,1.39,1,1,4.571,14.884,14.684,0,14.684,14.716,14.716,15.507
4794,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Lower,NW,681,42,0,1.39,0,2,4.352,9.368,9.181,0,9.181,10.237,10.237,10.686
4795,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Lower,NW,681,42,0,1.39,1,3,4.537,16.683,16.48,0,16.48,16.48,16.48,17.3
4796,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Lower,NW,681,42,0,1.39,0,4,4.566,13.45,13.195,0,13.195,13.474,13.474,14.317
4797,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Lower,NW,681,42,0,1.39,0,5,3.635,6.419,6.215,0,6.215,6.909,6.909,7.18
4798,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Upper,NW,681,42,0,1.39,0,1,2.805,3.46,3.294,0,3.294,4.016,4.016,4.108
4799,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Upper,NW,681,42,0,1.39,1,2,2.566,6.147,6.034,0,6.034,6.034,6.034,6.331
4800,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Upper,NW,681,42,0,1.39,0,3,3.292,7.4,7.4,0,7.4,7.4,7.4,7.866
4801,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Upper,NW,681,42,0,1.39,1,4,1.871,1.468,1.414,0,1.414,2.178,2.178,2.278
4802,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Upper,NW,681,42,0,1.39,0,5,4.035,11.685,11.632,0,11.632,11.831,11.831,12.485
4803,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Upper,NW,681,42,0,1.39,0,6,5.237,14.229,14.178,0,14.178,14.178,14.178,14.975
4804,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Upper,NW,681,42,0,1.39,0,7,2.087,1.812,1.704,0,1.704,2.461,2.461,2.471
4805,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Upper,NW,681,42,0,1.39,1,8,1.459,1.427,1.281,0,1.281,1.531,1.531,1.57
4806,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Upper,NW,681,42,0,1.39,0,9,4.555,12.771,12.723,0,12.723,17.302,17.302,17.967
4807,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Upper,NW,681,42,0,1.39,1,10,4.746,12.388,12.29,0,12.29,12.601,12.601,13.332
4808,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,61,Upper,NW,681,42,0,1.39,1,11,3.396,6.09,6.09,0,6.09,6.974,6.974,7.225
4809,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Lower,NNE,666,45,0,1.59,0,1,2.398,3.68,3.625,0,3.625,3.625,3.625,3.92
4810,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Lower,NNE,666,45,0,1.59,0,2,1.817,1.953,1.884,0,1.884,1.884,1.884,2.052
4811,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Lower,NNE,666,45,0,1.59,1,3,1.112,1.082,1.033,0,1.033,1.235,1.235,1.322
4812,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Lower,NNE,666,45,0,1.59,0,4,3.766,8.584,8.584,0,8.584,8.584,8.584,9.053
4813,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Lower,NNE,666,45,0,1.59,1,5,2.966,5.998,5.998,0,5.998,5.998,5.998,6.54
4814,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Lower,NNE,666,45,0,1.59,0,6,2.911,5.191,5.09,0,5.09,5.09,5.09,5.353
4815,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Lower,NNE,666,45,0,1.59,0,7,2.585,4.739,4.739,0,4.739,5.055,5.055,5.374
4816,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Lower,NNE,666,45,0,1.59,0,8,3.641,7.616,7.484,0,7.484,7.64,7.64,7.825
4817,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Lower,NNE,666,45,0,1.59,0,9,2.921,7.046,7.046,0,7.046,7.082,7.082,7.522
4818,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Lower,NNE,666,45,0,1.59,0,10,4.125,9.795,9.662,0,9.662,9.662,9.662,10.634
4819,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Lower,NNE,666,45,0,1.59,0,11,4.942,12.477,12.477,0,12.477,12.477,12.477,13.25
4820,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Lower,NNE,666,45,0,1.59,0,12,3.997,9.56,9.502,0,9.502,9.502,9.502,9.942
4821,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Upper,NNE,666,45,0,1.59,0,1,3.548,6.271,6.175,0,6.175,6.406,6.406,6.619
4822,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Upper,NNE,666,45,0,1.59,0,2,2.603,3.8,3.728,0,3.728,3.728,3.728,3.973
4823,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Upper,NNE,666,45,0,1.59,0,3,2.312,4.13,4.061,0,4.061,4.197,4.197,4.43
4824,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Upper,NNE,666,45,0,1.59,0,4,2.039,2.108,2.108,0,2.108,2.359,2.359,2.413
4825,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Upper,NNE,666,45,0,1.59,0,5,3.447,6.645,6.645,0,6.645,6.796,6.796,7.186
4826,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Upper,NNE,666,45,0,1.59,0,6,3.05,5.176,5.175,0,5.175,5.215,5.215,5.641
4827,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Upper,NNE,666,45,0,1.59,0,7,3.559,6.942,6.943,0,6.943,6.951,6.951,7.376
4828,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Upper,NNE,666,45,0,1.59,0,8,4.063,9.576,9.493,0,9.493,9.493,9.493,10.141
4829,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Upper,NNE,666,45,0,1.59,0,9,3.974,6.57,6.48,0,6.48,7.234,7.234,7.517
4830,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Upper,NNE,666,45,0,1.59,0,10,4.095,8.546,8.445,0,8.445,8.506,8.506,9.109
4831,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,62,Upper,NNE,666,45,0,1.59,0,11,2.071,1.264,1.264,0,1.264,1.939,1.939,2.002
4832,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Lower,NNW,638,NA,NA,NA,0,1,3.014,3.76,3.635,0,3.635,4.811,4.811,4.998
4833,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Lower,NNW,638,NA,NA,NA,0,2,4.311,10.111,9.982,0,9.982,9.982,9.982,10.93
4834,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Lower,NNW,638,NA,NA,NA,0,3,1.976,4.873,4.786,0,4.786,5.039,5.039,5.513
4835,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Lower,NNW,638,NA,NA,NA,0,4,3.92,8.452,8.435,0,8.435,8.435,8.435,9.034
4836,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Lower,NNW,638,NA,NA,NA,0,5,3.192,3.034,2.964,0,2.964,5.129,5.129,5.17
4837,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Lower,NNW,638,NA,NA,NA,0,6,2.028,2.147,2.028,0,2.028,2.506,2.506,2.612
4838,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Lower,NNW,638,NA,NA,NA,0,7,1.844,1.986,1.941,0,1.941,2.136,2.136,2.289
4839,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Lower,NNW,638,NA,NA,NA,0,8,2.102,3.29,3.005,0,3.005,4.134,4.134,4.382
4840,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Lower,NNW,638,NA,NA,NA,0,9,2.974,4.722,4.661,0,4.661,4.852,4.852,5.27
4841,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Lower,NNW,638,NA,NA,NA,0,10,2.347,4.4,4.291,0,4.291,4.469,4.469,4.646
4842,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Lower,NNW,638,NA,NA,NA,0,11,3.269,6.076,5.979,0,5.979,6.042,6.042,6.264
4843,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Lower,NNW,638,NA,NA,NA,0,12,3.985,8.757,8.757,0,8.757,8.859,8.859,9.35
4844,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Lower,NNW,638,NA,NA,NA,0,13,3.576,6.349,6.266,0,6.266,6.505,6.505,7.028
4845,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Upper,NNW,638,NA,NA,NA,0,1,2.636,4.184,4.087,0,4.087,4.087,4.087,4.348
4846,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Upper,NNW,638,NA,NA,NA,0,2,2.154,1.899,1.857,0,1.857,3.198,3.198,3.253
4847,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Upper,NNW,638,NA,NA,NA,0,3,2.817,5.454,5.454,0,5.454,5.812,5.812,6.187
4848,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Upper,NNW,638,NA,NA,NA,0,4,3.718,7.151,7.053,0,7.053,7.062,7.062,7.573
4849,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Upper,NNW,638,NA,NA,NA,0,5,3.946,7.394,7.249,0,7.249,7.249,7.249,7.608
4850,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Upper,NNW,638,NA,NA,NA,0,6,3.916,9.21,9.026,0,9.026,9.026,9.026,9.619
4851,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Upper,NNW,638,NA,NA,NA,0,7,3.877,9.239,9.238,0,9.238,9.239,9.239,9.959
4852,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Upper,NNW,638,NA,NA,NA,0,8,3.674,7.232,7.095,0,7.095,7.227,7.227,7.743
4853,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Upper,NNW,638,NA,NA,NA,0,9,3.403,6.052,5.907,0,5.907,5.908,5.908,6.454
4854,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,63,Upper,NNW,638,NA,NA,NA,0,10,1.623,2.547,2.516,0,2.516,2.516,2.516,2.638
4855,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,65,Lower,WNW,520,65,0,3.32,0,1,2.834,4.817,4.747,0.111,4.636,5.007,4.896,5.521
4856,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,65,Lower,WNW,520,65,0,3.32,0,2,3.867,9.408,9.276,0,9.276,9.276,9.276,10.456
4857,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,65,Lower,WNW,520,65,0,3.32,0,3,3.18,6.177,6.085,0.036,6.049,6.145,6.109,6.961
4858,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,65,Lower,WNW,520,65,0,3.32,0,4,3.861,8.325,8.154,0,8.154,8.242,8.242,9.207
4859,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,65,Lower,WNW,520,65,0,3.32,0,5,4.945,11.909,11.813,0,11.813,11.813,11.813,13.045
4860,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,65,Lower,WNW,520,65,0,3.32,0,6,4.918,11.857,11.68,0,11.68,11.68,11.68,12.8
4861,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,65,Lower,WNW,520,65,0,3.32,0,7,4.454,11.314,11.223,0,11.223,11.223,11.223,12.235
4862,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,65,Upper,WNW,520,65,0,3.32,0,1,2.502,5.184,5.098,0,5.098,5.415,5.415,5.806
4863,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,65,Upper,WNW,520,65,0,3.32,0,2,2.684,4.463,4.41,0.015,4.395,4.712,4.697,5.049
4864,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,65,Upper,WNW,520,65,0,3.32,0,3,4.482,11.196,11.097,0,11.097,11.097,11.097,12.254
4865,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,65,Upper,WNW,520,65,0,3.32,0,4,4.12,9.904,9.841,0,9.841,9.875,9.875,10.917
4866,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,65,Upper,WNW,520,65,0,3.32,0,5,5.066,12.621,12.546,0,12.546,12.662,12.662,13.787
4867,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,65,Upper,WNW,520,65,0,3.32,0,6,4.377,8.977,8.855,0,8.855,9.986,9.986,10.697
4868,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,65,Upper,WNW,520,65,0,3.32,0,7,3.032,3.788,3.706,0.052,3.654,4.577,4.525,4.897
4869,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Lower,W,454,50,0,1.96,0,1,2.294,2.833,2.779,0,2.779,2.786,2.786,3.036
4870,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Lower,W,454,50,0,1.96,0,2,3.842,9.86,9.725,0,9.725,9.773,9.773,10.369
4871,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Lower,W,454,50,0,1.96,0,3,2.673,3.682,3.606,0,3.606,4.109,4.109,4.289
4872,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Lower,W,454,50,0,1.96,0,4,4.376,10.76,10.649,0,10.649,11.132,11.132,11.828
4873,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Lower,W,454,50,0,1.96,0,5,2.528,4.267,4.142,0,4.142,6.044,6.044,6.317
4874,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Lower,W,454,50,0,1.96,0,6,4.276,8.618,8.521,0,8.521,9.129,9.129,9.811
4875,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Lower,W,454,50,0,1.96,0,7,4.388,11.918,11.766,0,11.766,11.8,11.8,12.541
4876,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Lower,W,454,50,0,1.96,0,8,3.847,8.58,8.424,0,8.424,8.424,8.424,9.061
4877,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Upper,W,454,50,0,1.96,0,1,2.992,4.983,4.889,0,4.889,4.889,4.889,5.228
4878,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Upper,W,454,50,0,1.96,0,2,3.146,5.145,5.046,0,5.046,5.133,5.133,5.445
4879,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Upper,W,454,50,0,1.96,0,3,2.874,3.496,3.433,0,3.433,3.462,3.462,3.568
4880,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Upper,W,454,50,0,1.96,0,4,2.346,2.538,2.38,0,2.38,2.38,2.38,2.515
4881,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Upper,W,454,50,0,1.96,0,5,3.66,7.086,7.042,0,7.042,7.266,7.266,7.716
4882,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Upper,W,454,50,0,1.96,0,6,3.435,5.954,5.851,0,5.851,5.851,5.851,6.246
4883,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Upper,W,454,50,0,1.96,0,7,4.158,8.58,8.437,0,8.437,8.437,8.437,9.059
4884,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Upper,W,454,50,0,1.96,0,8,3.299,7.17,7.128,0,7.128,7.128,7.128,7.59
4885,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Upper,W,454,50,0,1.96,0,9,4.47,9.791,9.652,0.027,9.625,9.652,9.625,10.361
4886,Mainland,Gaviota,Gaviota,No,Prunus_ilicifolia,66,Upper,W,454,50,0,1.96,0,10,4.536,10.148,9.982,0,9.982,9.982,9.982,10.579
